year,language,artist_name,track_name,track_id,album_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,label
2014,韓語,Girls' Generation-TTS,EYES,0UAdUZe9qgS4F1d3rZBVsr,Holler - The 2nd Mini Album,24,0.683,0.857,1.0,-3.216,1.0,0.0551,0.00185,0.0,0.273,0.453,103.045,159.313,4.0,0
2014,韓語,2NE1,LONELY - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,5vgmPNwTH8DUBKvTHMvsxN,2014 2NE1 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN,14,0.266,0.587,4.0,-11.229,1.0,0.0389,0.0258,0.765,0.494,0.302,94.959,231.264,4.0,0
2014,韓語,2NE1,IF I WERE YOU - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,7Jpa9hNtbKOhQAHpHlvZdS,2014 2NE1 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN,17,0.454,0.53,0.0,-10.385,0.0,0.114,0.387,0.0,0.369,0.49,181.47,218.585,3.0,0
2014,韓語,Heymango,Trance 7.1,0RTUOOzCmFl8LdCMOuraV6,Transferred,0,0.644,0.441,9.0,-18.493,0.0,0.0427,0.86,0.901,0.0815,0.598,120.007,304.04,4.0,0
2014,韓語,Epik High,UP - Live,1koLU9DrxocAWx1hVwZS2v,2014 YG FAMILY CONCERT IN SEOUL LIVE,7,0.67,0.93,1.0,-3.912,1.0,0.0848,0.00404,0.0,0.429,0.411,128.021,218.639,4.0,0
2014,韓語,Beast,MYSTERY -Japanese Version-,2zBMuIZQEJMtA0F1A7ciAz,BEAST JAPAN BEST,6,0.752,0.906,5.0,-3.761,0.0,0.0354,0.0576,0.0,0.0855,0.896,130.003,209.613,4.0,0
2014,韓語,Max McKellar,Rock Fuelled,0dFclOzGQbyJbn1q66b1xD,Modern Living,0,0.626,0.597,7.0,-8.038,1.0,0.0359,0.00306,0.855,0.11,0.471,84.983,194.821,4.0,0
2014,華語,林凡,愛已經受傷,1Q7tY0EgP7qiwWk2JvdQTL,歲月這把刀,6,0.603,0.456,6.0,-8.279,1.0,0.0262,0.601,8.25e-06,0.0908,0.217,140.096,273.707,4.0,0
2014,華語,A-Lin,往前飛,1KY2odAKefiKe1ZlvWArkQ,往前飛,5,0.265,0.386,5.0,-11.467,1.0,0.0524,0.69,0.0,0.109,0.182,175.466,219.116,3.0,0
2014,西洋,Ylvis,Shabby Chic,6h2cJhj07xdyRjs0cEFCkS,Volume 1,20,0.56,0.94,7.0,-3.579,1.0,0.0796,0.000205,3.76e-05,0.215,0.686,94.982,233.053,4.0,0
2014,西洋,Jose Franco,Overload - Yosan Gonzalez & Ross Cairns Remix,2auZxajPiILoW7uVl3xYTo,Overload (Remix Pack Part 2),0,0.624,0.544,4.0,-9.564,0.0,0.04,0.000587,0.0166,0.118,0.196,128.003,398.437,4.0,0
2014,西洋,Tribute To Katy Perry,Dark Horse - Karaoke Version,2ptLpQpjFm10ToKKsIsl3A,Dark Horse,4,0.659,0.484,10.0,-6.572,0.0,0.0272,8.9e-05,0.865,0.109,0.26,132.0,216.519,4.0,0
2014,西洋,Christina Aguilera,Let There Be Love,3DFsXo2GeapNlzYMDSzXWl,30 Stars: Pop,1,0.545,0.865,7.0,-4.135,0.0,0.161,0.0283,1.33e-05,0.221,0.47,128.004,201.76,4.0,0
2014,西洋,Lady Gaga,G.U.Y. - Lovelife Remix,0KDx0yXZDM4cs7LTENOpZX,G.U.Y. (Remixes),16,0.591,0.882,0.0,-4.034,0.0,0.0628,0.151,6.96e-06,0.858,0.687,110.014,195.16,4.0,0
2014,西洋,Jose Gonzalez,Madlion - Fresh Sol Mix,706EcQ1g3bwiuih2jmSZMx,Madlion,0,0.806,0.858,11.0,-4.747,0.0,0.0427,0.000203,0.874,0.119,0.261,123.012,376.585,4.0,0
2014,西洋,King Lorde,No Talk Certain Things,6ENYhnbJwTKoBvZhYIaukZ,Cold Justice Riddim,0,0.56,0.874,9.0,-4.552,0.0,0.354,0.366,0.0,0.108,0.777,172.316,211.027,4.0,0
2014,西洋,David Bowie,Silly Boy Blue,6UdZeS2Gc47MmFBMP444j6,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],9,0.304,0.335,1.0,-11.73,0.0,0.0306,0.576,0.0,0.0845,0.334,99.477,234.32,4.0,0
2014,西洋,Bruno Defilippi,Esuberance,4Ba5TnyUuYGVZ4KhkcpiUc,Sweet Jazz From Italy,0,0.5,0.359,0.0,-15.954,1.0,0.0344,0.351,0.415,0.0681,0.751,130.283,170.981,4.0,0
2014,西洋,Beyonce Gisselle Knowles,Drunk In Love,0oBshCSDR9wRyLBH2klM93,Drunk In Love,0,0.348,0.229,9.0,-10.083,1.0,0.0453,0.92,0.648,0.142,0.508,87.749,232.864,4.0,0
2014,西洋,Taylor Swift,Shake It Off - Commentary,4CWLOxjskk6fjixCboD4vJ,1989 (Big Machine Radio Release Special),25,0.729,0.278,8.0,-15.463,0.0,0.935,0.772,0.0,0.199,0.629,87.915,98.494,1.0,0
2014,西洋,Akonga,Njooni Kwangu,3SAUTX5wyF7wpYccprURtH,Njooni Kwangu,0,0.554,0.743,6.0,-6.129,1.0,0.0513,0.625,0.0,0.142,0.697,79.944,324.815,3.0,0
2014,西洋,Usherz,Mtoto Wa Daddy,3mUVGvq3SSZuUf95m2Bxyp,Mtoto Wa Daddy,0,0.707,0.694,2.0,-9.56,0.0,0.199,0.0333,0.0,0.0759,0.542,165.0,239.254,4.0,0
2014,西洋,Beyoncé,Blow Remix (feat. Pharrell Williams),62vMWMmuntk9CvjkWN3fEF,BEYONCÉ [Platinum Edition],13,0.875,0.446,2.0,-7.631,0.0,0.082,0.279,0.000728,0.268,0.784,120.034,309.747,4.0,0
2014,西洋,Pitbullfarm,Rubber Sexmachine - Sons Of Pussyville,0Plr4xcxEdNJnhGMZOpwr2,Sons of Pussyville,9,0.459,0.983,7.0,-4.407,1.0,0.0881,0.0396,1.38e-06,0.377,0.525,121.25,176.483,4.0,0
2014,西洋,Justin Bieber,All Around The World,0ZUPiBMZ10wuPX0mjiRgii,The Hottest Hits Ever 5,0,0.693,0.816,3.0,-3.933,0.0,0.18,0.0187,3.12e-06,0.181,0.756,127.965,244.547,4.0,0
2014,西洋,Robin Thicke,Give It 2 U,2wPIdYSAH0hsJXjBm2CdeX,The Hottest Hits Ever 6,0,0.661,0.822,6.0,-4.287,0.0,0.0661,0.11,0.0,0.142,0.601,127.193,229.667,4.0,0
2014,西洋,Havana Brown,Adelante - Soriani & Facchini Soulful Mix,6gAX5xeAkjYAOffzZu6wQg,The Deep and Soulful Selecta,0,0.808,0.784,4.0,-7.326,1.0,0.0388,0.00817,0.668,0.0895,0.453,128.036,302.0,4.0,0
2014,西洋,Kristen Bell,"For the First Time in Forever (Reprise) - From ""Frozen""/Soundtrack Version",6HwEZ7b5uSUxhP9E6IUxXZ,Frozen (Original Motion Picture Soundtrack/Asia Deluxe Edition),1,0.459,0.319,4.0,-10.248,1.0,0.0372,0.804,0.0,0.346,0.426,95.483,150.173,4.0,0
2014,西洋,Yogee New Waves,Climax Night (Happy Telephone Remix),1SQb2uZCxYc1gAODp4ioFo,Climax Night e.p.,3,0.684,0.444,2.0,-8.373,1.0,0.278,0.122,0.0,0.0604,0.8,200.261,192.16,4.0,0
2014,西洋,Adeleina,Celtic Piano Magic (Whispering Winds),166IfYWqnpPrTmiBr4I36C,Celtic Piano Magic (Whispering Winds),0,0.384,0.144,10.0,-19.888,1.0,0.0353,0.992,6.44e-05,0.263,0.51,102.975,286.92,4.0,0
2014,西洋,Lily Allen,Air Balloon - Taiki & Nulight Dub Remix,0lEaQOYTxkRYeWjjjSDpsE,Air Balloon (Remixes),6,0.861,0.787,4.0,-10.074,0.0,0.214,0.0905,0.633,0.342,0.593,126.039,344.637,4.0,0
2014,西洋,Rihanna,Take A Bow,3Xg7UzVu7Oy9QLYYYg2Zyj,POPWIKI 2 (2014 Edition),0,0.708,0.462,9.0,-7.549,1.0,0.0575,0.255,0.0,0.0941,0.546,82.011,229.413,4.0,0
2014,西洋,Linkin Park,Interview: Mike Shinoda,5A0EJf67FcpD1YB5Ld4wWE,Interview: Mike Shinoda,18,0.646,0.0414,10.0,-34.707,0.0,0.582,0.682,0.0,0.36,0.379,124.686,1253.973,4.0,0
2014,西洋,Demi Lovato,Really Don't Care - Digital Dog Club Remix,0uBZCI3ISBLrPNgBpkmNZQ,Really Don't Care Remixes,6,0.667,0.939,7.0,-6.434,1.0,0.0663,0.0643,0.00361,0.125,0.187,128.003,307.667,4.0,0
2014,西洋,"Michael Jackson's Head, Heart & Tails","Pop Tart (From ""Bad Johnson"")",40EAsvSBoPccZfag2ji8C1,"Pop Tart (From ""Bad Johnson"")",0,0.593,0.746,1.0,-4.539,1.0,0.0266,0.0879,0.713,0.0869,0.375,105.561,347.966,4.0,0
2014,西洋,Bad Meets Evil,Vegas,3JcDOkydA3Q0nhq8K3T2lY,SHADYXV,39,0.85,0.856,7.0,-5.559,1.0,0.218,0.0286,0.0,0.387,0.686,120.019,336.053,4.0,0
2014,西洋,B.O.B. Ltd.,Housetime - South East Players Mix,5al54v71AYsNOzF0lJ94jc,House Classics,0,0.772,0.962,7.0,-11.599,1.0,0.0844,7.3e-05,0.708,0.039,0.542,141.987,381.933,4.0,0
2014,日語,Girls' Generation,Mr.Mr. - Japanese Version.,6m8L6ibnJot0eketmuKci2,THE BEST (New Edition),23,0.722,0.943,4.0,-2.198,0.0,0.0966,0.0967,1.22e-05,0.198,0.517,113.039,235.613,4.0,0
2014,日語,SUPER JUNIOR-M,Addiction (入迷),1Ya4dnJEupkXzLeBIYQYSx,SWING - The 3rd Mini Album,19,0.768,0.716,7.0,-3.814,1.0,0.0588,0.0272,0.0,0.274,0.575,104.988,171.425,4.0,0
2014,日語,flumpool,我就是我,3n8zxZhhHAKZaK68biusbI,The Best 2008-2014「MONUMENT」,1,0.527,0.91,2.0,-4.42,1.0,0.0494,0.000722,1.32e-05,0.0782,0.649,138.041,274.08,4.0,0
2014,日語,SHINee,"Real - SHINee WORLD 3 Version, Live",6Tn58nJgJkMJ4jSHcHzbV8,SHINee WORLD Ⅲ in SEOUL - THE 3rd CONCERT ALBUM,15,0.588,0.965,9.0,-4.454,0.0,0.111,0.0253,0.0,0.936,0.302,126.913,217.427,4.0,0
2014,日語,SUPER JUNIOR,환절기 (Mid-season),21D4x45WCPCZe7nVjuXp2m,THIS IS LOVE - The 7th Album Special Edition,20,0.789,0.82,1.0,-3.828,1.0,0.0488,0.064,0.0,0.115,0.681,105.996,241.36,4.0,0
2014,日語,John Mayer,6 Ragamalas: Ragamala VI,6W897splQbRiRP01XImb1L,Pfitzner: Cello Concerto in G Major - Mayer: Prahbhanda and Ragamalas,0,0.24,0.0907,7.0,-21.993,1.0,0.0427,0.758,0.00213,0.0785,0.193,128.058,315.333,4.0,0
2014,韓語,Black Missionaries,Moyowathu/Apongozi,46RzV106PDxDWh0e5N9H3Y,Kuimba Vol. 3,18,0.825,0.958,7.0,-1.881,1.0,0.0385,0.304,4.16e-06,0.0428,0.958,113.98,315.387,4.0,0
2014,韓語,FTISLAND,"SATISFACTION (Live-2013 Autumn Tour -REPLAY-@Zepp Nagoya, Aichi)",54PmEbecgpIOrt41DAPe0X,Live-2013 Autumn Tour -REPLAY-,0,0.421,0.867,6.0,-11.099,1.0,0.0589,0.00484,2.62e-05,0.442,0.364,159.079,229.771,4.0,0
2014,韓語,FTISLAND,"WANNA GO (Live-2014 Arena Tour -The Passion-@Nippon Gaishi Hall, Aichi)",7huqaR2XPr0wQmFoZxSxGO,Live-2014 Arena Tour -The Passion-,0,0.268,0.978,11.0,-3.132,0.0,0.147,0.0173,2.08e-06,0.374,0.477,198.811,232.941,4.0,0
2014,韓語,PSY,It's Art - Live,1RtMs62lFwss0EBbktHELi,2014 YG FAMILY CONCERT IN SEOUL LIVE,7,0.583,0.835,1.0,-4.561,1.0,0.0535,0.0561,0.0,0.845,0.466,128.06,271.093,4.0,0
2014,韓語,CNBLUE,"Diamond Girl (Live 2013 FNC KINGDOM -Fantastic & Crazy-Part1@Nippon Budokan, Tokyo)",3me112WCi28I14Ke2u588T,Live 2013 FNC KINGDOM -Fantastic & Crazy- (Part1),0,0.537,0.953,4.0,-5.636,0.0,0.136,0.17,0.0,0.963,0.529,123.89,192.275,4.0,0
2014,韓語,Changxing Lotus Dragon Folklore Group,Dragon Dance,5jRXANHRZHpXaBrF1fvQrC,Basel Tattoo 2014 (Live),0,0.14,0.654,7.0,-7.557,0.0,0.0487,0.0351,0.0399,0.968,0.153,68.812,398.76,4.0,0
2014,韓語,TAEYANG,Ringa Linga (TaeYang Solo) - Live,7FUPK4t7iMUGzpQMO1rz7e,2014 BIGBANG +α IN SEOUL,8,0.465,0.925,3.0,-2.969,0.0,0.0746,0.0641,0.0,0.34,0.5,140.968,227.32,4.0,0
2014,韓語,CNBLUE,"In My Head (Live 2013 FNC KINGDOM -Fantastic & Crazy-Part1@Nippon Budokan, Tokyo)",1j4cGRFmNy12LOcDUDyrwM,Live 2013 FNC KINGDOM -Fantastic & Crazy- (Part1),0,0.493,0.952,4.0,-5.857,0.0,0.073,0.0359,0.0,0.953,0.452,114.057,259.509,4.0,0
2014,韓語,Dragon Guardian & Knights Of Round ”桜牙”,殿中刃傷,0G73RspGoxVGX2mmi5XInl,忠臣蔵鬼倒伝,0,0.532,0.913,2.0,-4.13,0.0,0.104,0.0693,0.0184,0.326,0.591,129.828,292.68,4.0,0
2014,韓語,"Hyuna, Choi",Women`s Heart,6g1djSWSJQsP2kPn0UaKzB,Because You Are My Man / How Come You Don`t Know,0,0.521,0.649,2.0,-5.603,1.0,0.0271,0.104,7.35e-05,0.343,0.532,138.014,203.36,4.0,0
2014,韓語,T.O.P.,Fuck Dat Shit,51KL4Vuy5EOen2fIrau4FG,UNDERWORLD ANATOMY,0,0.784,0.848,4.0,-3.491,0.0,0.304,0.032,0.0,0.109,0.731,92.007,162.293,4.0,0
2014,韓語,4Minute,살만찌고 (Inst.),6ew0aXq6DFlFLBdMB8Dmm3,살만찌고,8,0.824,0.71,6.0,-6.695,0.0,0.0692,0.0186,0.904,0.282,0.949,105.008,195.135,4.0,0
2014,韓語,SHINee,Destination - Live,6qErgB6VLHH5WXWWLbpFXo,SHINee WORLD Ⅲ in SEOUL - THE 3rd CONCERT ALBUM,15,0.661,0.872,7.0,-4.394,1.0,0.133,0.0046,0.0,0.863,0.278,92.018,225.04,4.0,0
2014,韓語,MelodyDay,Another parting (inst),2L7wfnWYLnyrx7dOqSCOhP,Another parting,0,0.291,0.521,7.0,-8.372,1.0,0.0295,0.0359,0.872,0.0825,0.148,180.037,224.576,3.0,0
2014,韓語,2NE1,GO AWAY - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,1y8jjDQAhqtHXoeDPjQ7zc,2014 2NE1 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN,17,0.587,0.846,6.0,-7.052,1.0,0.0479,0.00289,0.0,0.852,0.6,127.938,218.418,4.0,0
2014,韓語,Beast,クリスマスキャロルの頃には,5lW7ts1xW9ljIUbPv8dEi7,BEAST JAPAN BEST,6,0.63,0.953,3.0,-3.273,0.0,0.0347,0.0258,0.0,0.361,0.741,122.994,258.267,4.0,0
2014,韓語,Various Artists,寫一首歌給你,2ZMRZI4MDwEqPtu0BwLGy8,海蝶逐日,1,0.188,0.311,0.0,-11.195,1.0,0.033,0.719,0.0,0.0809,0.187,181.932,235.627,4.0,0
2014,韓語,2NE1,GOTTA BE YOU - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,3NeIkCJ3SHyBnHspUrDN4y,2014 2NE1 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN,17,0.578,0.715,8.0,-8.569,0.0,0.0748,0.0456,0.0,0.399,0.522,129.952,234.101,4.0,0
2014,韓語,Dragon Guardian & Knights Of Round ”桜牙”,決戦、討ち入り,4mojxv7VqdEtOBsSbX63nV,忠臣蔵鬼倒伝,0,0.266,0.976,7.0,-3.478,1.0,0.22,0.00616,0.192,0.143,0.22,95.056,577.2,4.0,0
2014,韓語,Various Artists,그런 사람 또 없습니다 (슬픔보다 더 슬픈 이야기 OST) (바이올린연주) (파도소리),6Ssn13G1YPSJM44zNQ1WnL,자연의 소리 쉼,1,0.267,0.405,1.0,-12.518,1.0,0.0373,0.966,0.696,0.386,0.251,68.723,226.546,4.0,0
2014,韓語,Psychea,Учи меня,048GLESJ9smkQNtsrz066m,"Песнитрущобнадеждыразбитыхсердец, Ч. 2 (Оттенки любви)",11,0.3,0.985,11.0,-3.078,1.0,0.144,0.000131,0.0264,0.14,0.316,185.992,336.017,4.0,0
2014,韓語,CNBLUE,"I'm sorry (Live 2013 FNC KINGDOM -Fantastic & Crazy-Part1@Nippon Budokan, Tokyo)",3tj2N2svvJtQTocjBEkZsW,Live 2013 FNC KINGDOM -Fantastic & Crazy- (Part1),0,0.417,0.977,1.0,-5.396,0.0,0.164,0.0247,0.0,0.643,0.2,133.021,306.598,4.0,0
2014,韓語,Dragon Guardian & Knights Of Round ”桜牙”,永遠の願い,4CJYJxoD1fyqaeLe2q966l,忠臣蔵鬼倒伝,0,0.364,0.939,4.0,-5.079,1.0,0.129,0.000523,0.00519,0.371,0.3,169.737,303.24,4.0,0
2014,韓語,Trouble Maker,This Is Oakland,1R2CPJflZXukPt67ErZCe7,Made in Oakland,0,0.248,0.987,9.0,-4.69,1.0,0.142,0.00947,3.92e-05,0.777,0.345,161.305,106.547,4.0,0
2014,韓語,CNBLUE,"Like a child (Live 2013 FNC KINGDOM -Fantastic & Crazy-Part1@Nippon Budokan, Tokyo)",4IHFSWHhnG8MmEtZjGf4tg,Live 2013 FNC KINGDOM -Fantastic & Crazy- (Part1),0,0.476,0.908,5.0,-6.345,1.0,0.0752,0.16,0.0,0.839,0.289,115.034,285.368,4.0,0
2014,韓語,2PM,Chilly - Original mix,7u8TJ412rWiXXk0CuCjbdA,Stratosphere,0,0.536,0.946,11.0,-4.175,1.0,0.0427,0.000188,0.717,0.127,0.483,171.996,297.303,4.0,0
2014,韓語,Trouble Maker,Outta Control,3E8ZL4RsTtR6TvDyhoMYcv,Made in Oakland,0,0.209,0.952,7.0,-4.382,1.0,0.105,0.000471,7.44e-05,0.329,0.744,179.785,70.36,4.0,0
2014,韓語,Tiago Araripe,Quando a Pororoca Pegar Fogo,3ALZ5QMDDbZ2c819LMn76w,Cabelos de Sansão,0,0.473,0.531,0.0,-14.611,1.0,0.0541,0.0672,0.00124,0.145,0.298,144.206,255.582,4.0,0
2014,韓語,Various Artists,알고싶어요,2mnRMXTf9Y3rhT2BYc0Jjf,불후의 명곡,1,0.592,0.404,9.0,-6.982,0.0,0.0267,0.712,1.89e-05,0.118,0.342,73.99,228.194,4.0,0
2014,韓語,2NE1,COME BACK HOME - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,16gcLv2xPCFq5t75FjQU5N,2014 2NE1 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN,17,0.519,0.723,0.0,-8.893,0.0,0.145,0.115,0.0,0.187,0.35,149.801,231.598,4.0,0
2014,華語,A-Lin,我笑到都哭了,1bLxKo7GASsL4V6jabCkCU,罪惡感,15,0.385,0.413,6.0,-8.96,0.0,0.0387,0.673,7.18e-05,0.0812,0.144,137.343,229.293,4.0,0
2014,華語,BY2,怎樣說清此刻的心情,11uiFlQrXjxKuketj9mFvM,愛情回來了 O.S.T,0,0.717,0.534,2.0,-9.642,1.0,0.0453,0.0791,4.66e-06,0.264,0.329,124.946,219.4,4.0,0
2014,西洋,Toni Braxton,Un-Break My Heart,2Z8vRUISA6tXW2nObMAm2h,This Is...90s,0,0.623,0.431,2.0,-8.44,0.0,0.0274,0.394,0.0,0.11,0.152,109.922,267.92,4.0,0
2014,西洋,Toni Braxton,Breathe Again - Radio Edit,1fPudpetry2CC4BKSPPjay,Keep Calm & Relax,1,0.693,0.732,0.0,-4.436,1.0,0.0332,0.0668,0.0,0.0953,0.229,153.902,256.653,4.0,0
2014,西洋,Kylie Minogue,Into the Blue - Vanilla Ace Remix,4XPjx3An2SYFNgQZqHD85Q,Into the Blue (Remixes),3,0.809,0.817,1.0,-8.481,1.0,0.0574,0.000242,0.834,0.0513,0.3,122.01,381.925,4.0,0
2014,西洋,Tribute to Pitbull & Jennifer Lopez,"We Are One (Ole, Ola)",5pYhn81KvmResZUgqED2SD,We Are One (Ole Ola),0,0.589,0.984,6.0,-4.881,0.0,0.0434,0.0107,3.18e-06,0.972,0.949,125.007,233.32,4.0,0
2014,西洋,Toni Braxton,He Wasn't Man Enough - Radio Edit,5JWyT8accCZBIuNTRmAeTn,30 Stars: R&B,3,0.738,0.89,11.0,-5.758,0.0,0.0424,0.00844,0.000127,0.338,0.768,88.01,240.213,4.0,0
2014,西洋,Lily Allen,Air Balloon - Taiki & Nulight Vocal Remix,0p4tPYhrTKwq7YSPiUF44U,Air Balloon (Remixes),6,0.751,0.801,9.0,-10.624,0.0,0.123,0.146,0.777,0.686,0.443,125.985,342.204,4.0,0
2014,西洋,Toni Braxton,Have Yourself A Merry Little Christmas - Bonus Track,6oSjGizNO6Kfv7MCpmaooB,Motown Christmas,3,0.396,0.36,4.0,-6.97,1.0,0.0294,0.664,0.0,0.118,0.17,61.467,205.4,4.0,0
2014,西洋,Babyface Jones,Good Times,5z0FKDOQLSMYqMv6CWpwxS,Good Times,0,0.667,0.61,1.0,-8.899,1.0,0.132,0.312,0.0,0.104,0.596,90.017,165.146,3.0,0
2014,西洋,Toni Braxton,Another Sad Love Song,3CXCdMyZ1M6ajYxTRtBj63,Pure... 90s R&B,11,0.654,0.724,9.0,-6.608,0.0,0.0862,0.00823,0.000238,0.0429,0.843,192.086,298.227,4.0,0
2014,西洋,Shakira,She Wolf - Calvin Harris Remix,6iKOvLgIQ0aYEkvgskMGom,SongFIT: Workout Essential Club Tunes,0,0.736,0.692,11.0,-4.669,0.0,0.0472,0.000801,0.00468,0.0244,0.943,127.995,286.587,4.0,0
2014,西洋,Passengers,Passion - The Whiteliner Remix,5vPGUxwz7JGO2mE5wdaX9j,Metropolitan Beats - New York (House Edition),0,0.797,0.639,1.0,-9.793,0.0,0.0654,0.00124,0.574,0.296,0.064,130.012,441.692,4.0,0
2014,西洋,Bruno Martino,Estate,0MwAJxvNZKXxF6siqgolWd,Encanto del Mar - Mediterranean Songs,4,0.382,0.138,7.0,-20.936,0.0,0.0497,0.973,0.122,0.125,0.177,138.461,172.653,4.0,0
2014,西洋,Toni Braxton,I'd Rather Be Broke,4GhRns9gZpQol9evF1dqQ8,"Love, Marriage‎ & Divorce",31,0.614,0.615,6.0,-6.654,0.0,0.0457,0.119,0.0,0.0613,0.413,124.565,217.8,4.0,0
2014,日語,Perfume,Spending All My Time,5XrL6phuLHU8ZefRL66m5L,17th Asian Games Incheon 2014,0,0.651,0.952,2.0,-2.444,1.0,0.0395,0.123,0.00144,0.0622,0.859,130.039,234.667,4.0,0
2014,韓語,Various Artists,你是對的人,5cPbbUxYD4hEC33v1ZC34m,愛情回來了 O.S.T,1,0.646,0.281,2.0,-15.302,1.0,0.0675,0.984,0.904,0.147,0.35,76.004,246.546,4.0,0
2014,西洋,Coldplay,"Ink - Live at Le Casino De Paris, Paris",1mGgylKLTWRSfYEEPVaSCW,"Ink (Live at Le Casino De Paris, Paris)",29,0.584,0.735,6.0,-7.147,1.0,0.0395,0.00645,0.433,0.958,0.345,112.025,249.36,4.0,0
2014,西洋,Pitbullfarm,On yer bike - Sons Of Pussyville,2pVuOWwUZBUTGLeDq4au7z,Sons of Pussyville,9,0.426,0.981,0.0,-4.311,1.0,0.0571,0.0124,0.0,0.245,0.803,169.833,159.372,4.0,0
2014,西洋,The David Guetta Selection,The David Guetta Selection 10,29w84fdlu0aUwtP06J1Vbn,The David Guetta Selection,0,0.0,0.0423,2.0,-19.353,1.0,0.0,0.976,0.0,0.0,0.0,0.0,3.388,0.0,0
2014,西洋,Capital Cities,One Minute More - Elektromekanik Remix,2u9CWwsQBjObPz7CHetSyx,One Minute More (Remix),12,0.686,0.876,9.0,-4.425,1.0,0.0438,0.0014,0.0873,0.309,0.711,118.012,335.19,4.0,0
2014,西洋,The Lorde,WOVENMEDIA,0dDOrGVSGyuD6C7Tb7KCZ7,WOVENMEDIA,0,0.664,0.754,10.0,-9.656,0.0,0.0526,0.0041,0.943,0.145,0.606,95.981,244.898,4.0,0
2014,華語,林凡,一戀愛就亂了,4HWd5VCrTFY3AEyw2qVx31,歲月這把刀,6,0.622,0.364,6.0,-8.414,1.0,0.0296,0.323,0.0,0.135,0.147,110.973,306.307,3.0,0
2014,華語,陳威全,以愛為名 - Intro,4a35lQc4nP4Hg30tMYuY2N,全是愛,0,0.263,0.108,0.0,-19.283,1.0,0.0355,0.817,0.91,0.13,0.17,70.143,73.293,4.0,0
2014,華語,陳威全,追日,0SfunxG7dKOG5f1nK6ZidW,全是愛,0,0.602,0.464,1.0,-9.308,1.0,0.0372,0.0589,0.0106,0.0807,0.0784,120.007,253.267,4.0,0
2014,西洋,Lily Allen,Air Balloon - Digital Farm Animals Remix,24GZJd7TXi3mK0axAKwz5w,Air Balloon (Remixes),8,0.704,0.736,8.0,-5.659,1.0,0.0379,0.0825,0.35,0.0672,0.443,103.982,269.038,4.0,0
2014,西洋,Pitbullfarm,White trash gigolo - Sons Of Pussyville,3MP0rta0K1nD1jrj6w4LPx,Sons of Pussyville,10,0.469,0.988,0.0,-3.811,1.0,0.0824,0.00142,2.43e-05,0.349,0.532,130.027,246.753,4.0,0
2014,西洋,Justin Timberlake,SexyBack (feat. Timbaland) - Linus Loves Remix (Edit),70o6Bn7peE5dFpiCfXoGnp,SongFIT: Workout Essential Club Tunes,0,0.803,0.679,5.0,-6.28,0.0,0.0544,0.000128,0.721,0.0629,0.96,121.998,260.987,4.0,0
2014,西洋,Christina Perri,i dont wanna break,1sg6ZOUxscjBth4LMSnXfL,Girls Volume 2: All Adventurous Women Do... Music From The HBO® Original Series,4,0.624,0.72,7.0,-5.443,1.0,0.0555,0.151,0.0,0.151,0.293,133.916,233.04,4.0,0
2014,西洋,Beyoncé,Ring Off,3trQMXWrZfkYJBvNYQp8ep,BEYONCÉ [Platinum Edition],15,0.731,0.764,0.0,-6.705,1.0,0.0711,0.0292,0.0,0.357,0.689,98.028,180.173,4.0,0
2014,西洋,Bruno Mars,Forget You (Arr. Ed Rex),6SUT2JroTs5az3yXvqHZPM,The King's Men: After Hours,35,0.74,0.322,10.0,-10.708,1.0,0.0453,0.902,0.0,0.136,0.463,126.734,165.507,4.0,0
2014,西洋,Rita e Diames,Mistério de Oração,3iqooNUjWhqZrDlexrsrGJ,Mistério de Oração,0,0.509,0.75,1.0,-4.467,1.0,0.0484,0.129,0.0,0.166,0.346,155.896,199.924,4.0,0
2014,西洋,Bruno Mars,Welcome Back,22tQNjedsXkvInRJsEUVVy,Rio 2 Music From The Motion Picture,40,0.565,0.581,1.0,-8.402,1.0,0.0647,0.395,0.0,0.051,0.486,131.77,68.827,3.0,0
2014,西洋,Zedd,Spectrum - Radio Mix,6L4V05t7Wz9rXWhPHCLblC,17th Asian Games Incheon 2014,0,0.612,0.783,0.0,-4.746,0.0,0.0339,0.0119,0.00229,0.106,0.424,129.986,245.147,4.0,0
2014,日語,Mísia,Fado das Violetas - Fado Hilário,1npdGoiVUxfeoTlq3fn862,Fado Vol. 3,0,0.412,0.3,0.0,-8.231,1.0,0.038,0.76,0.0,0.0941,0.0583,126.54,261.573,4.0,0
